ID Vítima Indiciado/suspeito,AIS,Município de ocorrência,Data da comunicação,Data da ocorrência,Tipo de local,Idade da vítima,Gênero da vítima,Profissão da vítima,faixa etaria
AI1136,AIS 20,Quixeramobim,2024-03-21,2024-03-21,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0670,AIS 21,Iguatu,2024-03-23,2024-03-22,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1043,AIS 14,Ubajara,2024-03-22,2024-03-22,RESIDENCIA PARTICULAR,5.0,Feminino,NÃO INFORMADO,Criança
AI1043,AIS 14,Ubajara,2024-03-22,2024-03-22,RESIDENCIA PARTICULAR,6.0,Masculino,NÃO INFORMADO,Criança
AI0637,AIS 20,Jaguaretama,2024-09-26,2024-03-26,AMBIENTE VIRTUAL(INTERNET),15.0,Masculino,NÃO INFORMADO,Adolecencia
AI1046,AIS 14,Tianguá,2024-03-31,2024-03-31,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0375,AIS 18,Alto Santo,2024-04-16,2024-04-01,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0429,AIS 19,Assaré,2024-08-16,2024-04-01,RESIDENCIA PARTICULAR,24.0,Feminino,NÃO INFORMADO,Jovem
AI0583,AIS 19,Farias Brito,2024-04-08,2024-04-06,ESCOLA/COLÉGIO,12.0,Feminino,ESTUDANTE,Adolecencia
AI0377,AIS 18,Alto Santo,2024-05-22,2024-04-09,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0449,AIS 15,Barreira,2024-06-04,2024-04-11,RODOVIA,,NÃO INFORMADO,NÃO INFORMADO,
AI0675,AIS 21,Iguatu,2024-04-12,2024-04-11,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0673,AIS 21,Iguatu,2024-04-29,2024-04-11,RESIDENCIA PARTICULAR,11.0,Masculino,NÃO INFORMADO,Adolecencia
AI0767,AIS 19,Juazeiro do Norte,2024-04-16,2024-04-16,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0942,AIS 16,Catunda,2024-04-29,2024-04-21,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0272,AIS 07,Fortaleza,2024-04-22,2024-04-21,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0119,AIS 06,Fortaleza,2024-04-28,2024-04-28,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0524,AIS 14,Coreaú,2024-04-29,2024-04-28,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0236,AIS 02,Fortaleza,2024-05-03,2024-05-03,"BAR, RESTAURANTE, ETC",,NÃO INFORMADO,NÃO INFORMADO,
AI1066,AIS 23,Trairi,2024-05-15,2024-05-14,VIA PUBLICA,8.0,Masculino,NÃO INFORMADO,Criança
AI1145,AIS 20,Senador Pompeu,2024-06-15,2024-05-14,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0931,AIS 21,Saboeiro,2024-06-10,2024-05-18,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0808,AIS 18,Limoeiro do Norte,2024-05-20,2024-05-20,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1163,AIS 19,Juazeiro do Norte,2024-05-22,2024-05-22,REPARTICAO PUBLICA,13.0,Masculino,NÃO INFORMADO,Adolecencia
AI0686,AIS 21,Iguatu,2024-06-26,2024-05-23,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1143,AIS 22,Quiterianópolis,2024-05-29,2024-05-28,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI1144,AIS 15,Canindé,2024-06-03,2024-06-03,RESIDENCIA PARTICULAR,,Masculino,NÃO INFORMADO,
AI1144,AIS 15,Canindé,2024-06-03,2024-06-03,RESIDENCIA PARTICULAR,14.0,Masculino,ESTUDANTE,Adolecencia
AI1144,AIS 15,Canindé,2024-06-03,2024-06-03,RESIDENCIA PARTICULAR,,Masculino,NÃO INFORMADO,
AI0917,AIS 18,Palhano,2024-10-17,2024-06-06,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0261,AIS 09,Fortaleza,2024-06-09,2024-06-08,"CONVENTO,IGREJA,ETC.",,Feminino,NÃO INFORMADO,
AI0261,AIS 09,Fortaleza,2024-06-09,2024-06-08,"CONVENTO,IGREJA,ETC.",6.0,Masculino,NÃO INFORMADO,Criança
AI0397,AIS 18,Aracati,2024-08-27,2024-06-10,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0328,AIS 19,Juazeiro do Norte,2024-09-06,2024-06-13,EDIFICIO PUBLICO,13.0,Feminino,ESTUDANTE,Adolecencia
AI0448,AIS 15,Barreira,2024-06-21,2024-06-21,"BAR, RESTAURANTE, ETC",,NÃO INFORMADO,NÃO INFORMADO,
AI0310,AIS 04,Fortaleza,2025-09-25,2024-06-21,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0654,AIS 18,Icapuí,2024-07-29,2024-07-02,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0737,AIS 18,Iracema,2024-09-04,2024-07-04,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0242,AIS 08,Fortaleza,2024-07-04,2024-07-04,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0779,AIS 19,Juazeiro do Norte,2024-07-15,2024-07-15,RESIDENCIA PARTICULAR,,Masculino,NÃO INFORMADO,
AI0616,AIS 17,Irauçuba,2024-09-03,2024-07-15,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0828,AIS 19,Abaiara,2024-07-29,2024-07-16,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1119,AIS 13,Pindoretama,2024-07-19,2024-07-19,RESIDENCIA PARTICULAR,13.0,Masculino,ESTUDANTE,Adolecencia
AI0110,AIS 02,Fortaleza,2024-07-19,2024-07-19,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0587,AIS 14,Granja,2024-07-19,2024-07-19,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI1148,AIS 22,Quiterianópolis,2024-07-24,2024-07-24,RESIDENCIA PARTICULAR,14.0,Feminino,ESTUDANTE,Adolecencia
AI1148,AIS 22,Quiterianópolis,2024-07-24,2024-07-24,RESIDENCIA PARTICULAR,1.0,Masculino,NÃO INFORMADO,Criança
AI1148,AIS 22,Quiterianópolis,2024-07-24,2024-07-24,RESIDENCIA PARTICULAR,11.0,Masculino,NÃO INFORMADO,Adolecencia
AI0991,AIS 14,Sobral,2024-08-03,2024-08-03,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0439,AIS 19,Aurora,2024-10-15,2024-08-16,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0280,AIS 04,Fortaleza,2024-08-26,2024-08-26,RESIDENCIA PARTICULAR,12.0,Feminino,ESTUDANTE,Adolecencia
AI0280,AIS 04,Fortaleza,2024-08-26,2024-08-26,RESIDENCIA PARTICULAR,7.0,Feminino,ESTUDANTE,Criança
AI0280,AIS 04,Fortaleza,2024-08-26,2024-08-26,RESIDENCIA PARTICULAR,7.0,Feminino,ESTUDANTE,Criança
AI1125,AIS 17,Jijoca de Jericoacoara,2024-08-29,2024-08-28,NÃO INFORMADO,15.0,Feminino,NÃO INFORMADO,Adolecencia
AI0617,AIS 17,Irauçuba,2024-09-17,2024-09-14,NÃO INFORMADO,,NÃO INFORMADO,NÃO INFORMADO,
AI1152,AIS 18,Iracema,2024-09-14,2024-09-14,RESIDENCIA PARTICULAR,,Feminino,NÃO INFORMADO,
AI1009,AIS 18,Tabuleiro do Norte,2024-09-18,2024-09-18,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0016,AIS 09,Fortaleza,2024-09-18,2024-09-18,EDIFICIO PUBLICO,,NÃO INFORMADO,NÃO INFORMADO,
AI1113,AIS 14,Viçosa do Ceará,2024-09-19,2024-09-18,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0210,AIS 02,Fortaleza,2024-09-21,2024-09-21,RESIDENCIA PARTICULAR,6.0,Masculino,NÃO INFORMADO,Criança
AI0210,AIS 02,Fortaleza,2024-09-21,2024-09-21,RESIDENCIA PARTICULAR,5.0,Feminino,NÃO INFORMADO,Criança
AI0210,AIS 02,Fortaleza,2024-09-21,2024-09-21,RESIDENCIA PARTICULAR,2.0,Masculino,NÃO INFORMADO,Criança
AI0792,AIS 21,Jucás,2024-09-30,2024-09-30,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1003,AIS 20,Solonópole,2024-10-07,2024-10-06,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0805,AIS 18,Limoeiro do Norte,2024-10-11,2024-10-10,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0715,AIS 16,Independência,2024-10-16,2024-10-11,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1154,AIS 15,Itatira,2024-10-12,2024-10-11,RESIDENCIA PARTICULAR,9.0,Feminino,NÃO INFORMADO,Criança
AI1154,AIS 15,Itatira,2024-10-12,2024-10-11,RESIDENCIA PARTICULAR,1.0,Masculino,NÃO INFORMADO,Criança
AI1154,AIS 15,Itatira,2024-10-12,2024-10-11,RESIDENCIA PARTICULAR,6.0,Masculino,NÃO INFORMADO,Criança
AI1114,AIS 14,Viçosa do Ceará,2024-10-14,2024-10-13,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0417,AIS 19,Araripe,2024-11-04,2024-10-21,RESIDENCIA PARTICULAR,15.0,Masculino,NÃO INFORMADO,Adolecencia
AI0793,AIS 21,Jucás,2024-10-21,2024-10-21,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1157,AIS 17,Jijoca de Jericoacoara,2024-10-21,2024-10-21,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1158,AIS 14,Frecheirinha,2024-10-26,2024-10-25,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0643,AIS 18,Jaguaribara,2024-11-07,2024-10-30,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0039,AIS 02,Fortaleza,2024-11-01,2024-10-31,RESIDENCIA PARTICULAR,14.0,Masculino,NÃO INFORMADO,Adolecencia
AI1140,AIS 14,Sobral,2024-11-14,2024-10-31,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0347,AIS 20,Quixadá,2025-01-06,2024-11-15,RESIDENCIA PARTICULAR,14.0,Feminino,NÃO INFORMADO,Adolecencia
AI0696,AIS 21,Quixelô,2024-11-16,2024-11-15,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0984,AIS 14,Sobral,2024-11-15,2024-11-15,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0508,AIS 21,Cedro,2024-11-25,2024-11-22,RESIDENCIA PARTICULAR,66.0,Feminino,Não informado,Idoso
AI0818,AIS 19,Mauriti,2024-12-02,2024-11-26,RESIDENCIA PARTICULAR,7.0,Masculino,NÃO INFORMADO,Criança
AI0265,AIS 06,Fortaleza,2024-12-02,2024-12-02,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0754,AIS 19,Juazeiro do Norte,2024-12-04,2024-12-03,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0421,AIS 19,Assaré,2024-12-11,2024-12-10,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0215,AIS 04,Fortaleza,2024-12-10,2024-12-10,RESIDENCIA PARTICULAR,5.0,Feminino,NÃO INFORMADO,Criança
AI0890,AIS 07,Fortaleza,2024-12-17,2024-12-12,RESIDENCIA PARTICULAR,10.0,Feminino,ESTUDANTE,Adolecencia
AI1112,AIS 14,Viçosa do Ceará,2025-01-30,2024-12-18,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0002,AIS 01,Fortaleza,2024-12-20,2024-12-20,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0219,AIS 09,Fortaleza,2024-12-22,2024-12-22,RESIDENCIA PARTICULAR,0.0,Feminino,NÃO INFORMADO,Criança
AI0725,AIS 16,Ipu,2025-03-13,2024-12-23,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0462,AIS 15,Boa Viagem,2024-12-27,2024-12-26,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0688,AIS 21,Iguatu,2025-06-18,2025-01-01,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0971,AIS 20,Senador Pompeu,2025-10-10,2025-01-01,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0998,AIS 14,Sobral,2025-01-05,2025-01-05,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1138,AIS 12,Maracanaú,2025-01-24,2025-01-09,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0437,AIS 19,Aurora,2025-01-17,2025-01-17,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0563,AIS 19,Campos Sales,2025-04-02,2025-01-24,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0777,AIS 19,Juazeiro do Norte,2025-01-25,2025-01-25,"BAR, RESTAURANTE, ETC",0.0,Masculino,NÃO INFORMADO,Criança
AI0256,AIS 01,Fortaleza,2025-01-28,2025-01-27,RESIDENCIA PARTICULAR,24.0,Feminino,DO LAR,Jovem
AI0751,AIS 19,Juazeiro do Norte,2025-02-02,2025-02-02,RESIDENCIA PARTICULAR,6.0,Feminino,ESTUDDANTE,Criança
AI0574,AIS 19,Altaneira,2025-02-03,2025-02-03,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0693,AIS 21,Iguatu,2025-02-04,2025-02-04,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0266,AIS 03,Fortaleza,2025-02-09,2025-02-09,RESIDENCIA PARTICULAR,1.0,Feminino,NÃO INFORMADO,Criança
AI0227,AIS Não Identificada (Fortaleza),Fortaleza,2025-02-10,2025-02-10,VIA PUBLICA,9.0,Masculino,NÃO INFORMADO,Criança
AI0953,AIS 14,São Benedito,2025-02-11,2025-02-11,RESIDENCIA PARTICULAR,6.0,Feminino,ESTUDANTE,Criança
AI0961,AIS 23,São Gonçalo do Amarante,2025-03-07,2025-02-11,RESIDENCIA PARTICULAR,84.0,Masculino,FUNCIONARIO PÚBLICO,Idoso
AI0230,AIS 07,Fortaleza,2025-02-17,2025-02-16,RESIDENCIA PARTICULAR,,Feminino,NÃO INFORMADO,
AI0230,AIS 07,Fortaleza,2025-02-17,2025-02-16,RESIDENCIA PARTICULAR,,Masculino,NÃO INFORMADO,
AI0592,AIS 14,Guaraciaba do Norte,2025-02-17,2025-02-17,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0408,AIS 18,Aracati,2025-05-14,2025-02-20,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0426,AIS 19,Assaré,2025-07-10,2025-02-27,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0557,AIS 16,Ipaporanga,2025-03-06,2025-03-06,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0413,AIS 19,Araripe,2025-03-07,2025-03-06,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI1056,AIS 14,Tianguá,2025-04-04,2025-03-10,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1057,AIS 14,Tianguá,2025-04-04,2025-03-10,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0345,AIS 13,Aquiraz,2025-03-18,2025-03-16,PRAIA,,NÃO INFORMADO,NÃO INFORMADO,
AI0669,AIS 21,Iguatu,2025-03-20,2025-03-16,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1130,AIS 14,Sobral,2025-04-08,2025-03-16,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1082,AIS 17,Uruburetama,2025-06-17,2025-03-17,RESIDENCIA PARTICULAR,56.0,Masculino,AGRICULTOR(A),Adulto
AI0317,AIS 10,Fortaleza,2025-03-21,2025-03-21,RESIDENCIA PARTICULAR,1.0,Masculino,NÃO INFORMADO,Criança
AI1132,AIS 14,Sobral,2025-05-20,2025-03-24,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0468,AIS 15,Boa Viagem,2025-03-31,2025-03-31,RESIDENCIA PARTICULAR,14.0,Masculino,NÃO INFORMADO,Adolecencia
AI0993,AIS 14,Forquilha,2025-04-02,2025-04-02,"MAR, RIO, LAGOA, ETC",,Feminino,CUIDADORA,
AI0099,AIS 03,Fortaleza,2025-04-04,2025-04-04,NÃO INFORMADO,,NÃO INFORMADO,NÃO INFORMADO,
AI1142,AIS 14,Frecheirinha,2025-04-13,2025-04-12,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0649,AIS 19,Jardim,2025-04-29,2025-04-16,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0348,AIS 20,Quixadá,2025-04-19,2025-04-19,VIA PUBLICA,,Feminino,NÃO INFORMADO,
AI0678,AIS 21,Acopiara,2025-04-25,2025-04-25,VIA PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0073,AIS 11,Caucaia,2025-05-02,2025-05-02,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0102,AIS 03,Fortaleza,2025-05-10,2025-05-10,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0774,AIS 19,Barbalha,2025-05-11,2025-05-11,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0436,AIS 19,Aurora,2025-07-25,2025-05-14,RESIDENCIA PARTICULAR,14.0,Masculino,ESTUDANTE,Adolecencia
AI0719,AIS 21,Baixio,2025-05-16,2025-05-15,RESIDENCIA PARTICULAR,0.0,Feminino,NÃO INFORMADO,Criança
AI0260,AIS 03,Fortaleza,2025-05-18,2025-05-17,RESIDENCIA PARTICULAR,4.0,Feminino,NÃO INFORMADO,Criança
AI0981,AIS 22,Mombaça,2025-05-19,2025-05-18,"HOSPITAL, CLINICA, ETC",,NÃO INFORMADO,NÃO INFORMADO,
AI0842,AIS 22,Mombaça,2025-05-19,2025-05-19,AMBIENTE VIRTUAL(INTERNET),,NÃO INFORMADO,NÃO INFORMADO,
AI0435,AIS 19,Aurora,2025-08-22,2025-05-28,ESCOLA/COLÉGIO,,NÃO INFORMADO,NÃO INFORMADO,
AI0438,AIS 19,Aurora,2025-06-12,2025-05-28,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1033,AIS 14,Frecheirinha,2025-08-12,2025-05-29,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1147,AIS 17,Itapajé,2025-06-03,2025-06-02,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0613,AIS 17,Itapajé,2025-08-12,2025-06-05,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0444,AIS 19,Barbalha,2025-06-09,2025-06-07,RESIDENCIA PARTICULAR,5.0,Masculino,NÃO INFORMADO,Criança
AI0444,AIS 19,Barbalha,2025-06-09,2025-06-07,RESIDENCIA PARTICULAR,3.0,Feminino,NÃO INFORMADO,Criança
AI0444,AIS 19,Barbalha,2025-06-09,2025-06-07,RESIDENCIA PARTICULAR,8.0,Feminino,NÃO INFORMADO,Criança
AI0444,AIS 19,Barbalha,2025-06-09,2025-06-07,RESIDENCIA PARTICULAR,4.0,Feminino,NÃO INFORMADO,Criança
AI0444,AIS 19,Barbalha,2025-06-09,2025-06-07,RESIDENCIA PARTICULAR,11.0,Feminino,NÃO INFORMADO,Adolecencia
AI0072,AIS 11,Caucaia,2025-06-11,2025-06-11,REPARTICAO PUBLICA,,NÃO INFORMADO,NÃO INFORMADO,
AI0566,AIS 19,Campos Sales,2025-06-12,2025-06-11,RESIDENCIA PARTICULAR,28.0,Masculino,NÃO INFORMADO,Adulto
AI0532,AIS 16,Crateús,2025-06-23,2025-06-12,RESIDENCIA PARTICULAR,33.0,Feminino,MANICURE,Adulto
AI0532,AIS 16,Crateús,2025-06-23,2025-06-12,RESIDENCIA PARTICULAR,12.0,Feminino,ESTUDANTE,Adolecencia
AI0721,AIS 21,Baixio,2025-06-13,2025-06-13,RESIDENCIA PARTICULAR,2.0,Feminino,NÃO INFORMADO,Criança
AI0721,AIS 21,Baixio,2025-06-13,2025-06-13,RESIDENCIA PARTICULAR,3.0,Feminino,NÃO INFORMADO,Criança
AI1149,AIS 22,Tauá,2025-06-14,2025-06-14,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1032,AIS 14,Tianguá,2025-06-17,2025-06-16,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0844,AIS 20,Morada Nova,2025-07-10,2025-06-18,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0206,AIS 04,Fortaleza,2025-06-21,2025-06-21,RESIDENCIA PARTICULAR,3.0,Feminino,NÃO INFORMADO,Criança
AI0206,AIS 04,Fortaleza,2025-06-21,2025-06-21,RESIDENCIA PARTICULAR,0.0,Feminino,NÃO INFORMADO,Criança
AI0734,AIS 16,Poranga,2025-07-09,2025-07-09,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0396,AIS 18,Aracati,2025-10-27,2025-07-09,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0391,AIS 17,Amontada,2025-07-23,2025-07-21,RESIDENCIA PARTICULAR,0.0,Masculino,NÃO INFORMADO,Criança
AI0275,AIS Não Identificada (Fortaleza),Fortaleza,2025-07-28,2025-07-24,"HOSPITAL, CLINICA, ETC",0.0,Masculino,NÃO INFORMADO,Criança
AI0966,AIS 20,Senador Pompeu,2025-07-29,2025-07-29,RESIDENCIA PARTICULAR,8.0,Masculino,NÃO INFORMADO,Criança
AI0112,AIS 08,Fortaleza,2025-07-31,2025-07-31,RESIDENCIA PARTICULAR,46.0,Masculino,SAPATEIRO,Adulto
AI1067,AIS 23,Trairi,2025-08-07,2025-08-03,AMBIENTE VIRTUAL(INTERNET),,NÃO INFORMADO,NÃO INFORMADO,
AI1153,AIS 14,Ubajara,2025-08-04,2025-08-04,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0507,AIS 13,Cascavel,2025-08-11,2025-08-11,RESIDENCIA PARTICULAR,5.0,Masculino,NÃO INFORMADO,Criança
AI0886,AIS 17,Apuiarés,2025-08-12,2025-08-12,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0245,AIS 05,Fortaleza,2025-08-15,2025-08-15,RESIDENCIA PARTICULAR,9.0,Feminino,NÃO INFORMADO,Criança
AI0443,AIS 19,Barbalha,2025-08-15,2025-08-15,CASA COMERCIAL,,NÃO INFORMADO,NÃO INFORMADO,
AI1155,AIS 15,Barreira,2025-08-17,2025-08-17,RESIDENCIA PARTICULAR,,Feminino,NÃO INFORMADO,
AI1155,AIS 15,Barreira,2025-08-17,2025-08-17,RESIDENCIA PARTICULAR,,Masculino,NÃO INFORMADO,
AI0694,AIS 21,Várzea Alegre,2025-08-21,2025-08-21,RESIDENCIA PARTICULAR,,Feminino,NÃO INFORMADO,
AI0461,AIS 15,Boa Viagem,2025-09-19,2025-08-23,PRACA,6.0,Masculino,NÃO INFORMADO,Criança
AI0461,AIS 15,Boa Viagem,2025-09-19,2025-08-23,PRACA,8.0,Feminino,NÃO INFORMADO,Criança
AI1156,AIS 22,Tauá,2025-08-24,2025-08-24,ESTADIO PRESIDENTE VARGAS,,NÃO INFORMADO,NÃO INFORMADO,
AI1115,AIS 14,Viçosa do Ceará,2025-08-25,2025-08-25,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0853,AIS 16,Novo Oriente,2025-09-04,2025-08-25,RESIDENCIA PARTICULAR,1.0,Masculino,NÃO INFORMADO,Criança
AI0132,AIS 11,Caucaia,2025-08-27,2025-08-27,RESIDENCIA PARTICULAR,0.0,Feminino,NÃO INFORMADO,Criança
AI0132,AIS 11,Caucaia,2025-08-27,2025-08-27,RESIDENCIA PARTICULAR,8.0,Feminino,NÃO INFORMADO,Criança
AI0876,AIS 23,Paraipaba,2025-08-29,2025-08-29,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1159,AIS 22,Tauá,2025-09-01,2025-09-01,RESIDENCIA PARTICULAR,7.0,Masculino,ESTUDANTE,Criança
AI1159,AIS 22,Tauá,2025-09-01,2025-09-01,RESIDENCIA PARTICULAR,10.0,Masculino,ESTUDANTE,Adolecencia
AI0750,AIS 18,Ereré,2025-09-18,2025-09-01,RESIDENCIA PARTICULAR,14.0,Feminino,NÃO INFORMADO,Adolecencia
AI0887,AIS 17,Pentecoste,2025-09-19,2025-09-04,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI0149,AIS 12,Maracanaú,2025-11-15,2025-09-10,RESIDENCIA PARTICULAR,50.0,Feminino,VENDEDORA,Adulto
AI0859,AIS 21,Orós,2025-09-25,2025-09-25,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1160,AIS 22,Tauá,2025-09-27,2025-09-27,RESIDENCIA PARTICULAR,9.0,Feminino,NÃO INFORMADO,Criança
AI1160,AIS 22,Tauá,2025-09-27,2025-09-27,RESIDENCIA PARTICULAR,,Masculino,NÃO INFORMADO,
AI1160,AIS 22,Tauá,2025-09-27,2025-09-27,RESIDENCIA PARTICULAR,36.0,Masculino,NÃO INFORMADO,Adulto
AI1160,AIS 22,Tauá,2025-09-27,2025-09-27,RESIDENCIA PARTICULAR,,Feminino,NÃO INFORMADO,
AI0847,AIS 20,Morada Nova,2025-10-21,2025-09-30,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
AI1063,AIS 23,Trairi,2025-11-03,2025-10-04,AMBIENTE VIRTUAL(INTERNET),5.0,Feminino,NÃO INFORMADO,Criança
AI1063,AIS 23,Trairi,2025-11-03,2025-10-04,AMBIENTE VIRTUAL(INTERNET),3.0,Feminino,NÃO INFORMADO,Criança
AI0888,AIS 17,Pentecoste,2025-10-24,2025-10-10,RESIDENCIA PARTICULAR,,NÃO INFORMADO,NÃO INFORMADO,
